,title,comment
86,"비맥xx타를 능가하는 비타민B군 신제품이 나왔습니다 (육체피로, 정신피로, 구내염, 신경통에 구성 좋은 비타민B군)",저희 어머니가 병원 혈액검사에서 b12수치가 매우 높게 나왔다고 했는데 비군 영양제를 끊어야할까요? 참고로 간수치가 높게 나온 터라 아리송해서 여쭤봅니다 ㅎㅎ
87,"비맥xx타를 능가하는 비타민B군 신제품이 나왔습니다 (육체피로, 정신피로, 구내염, 신경통에 구성 좋은 비타민B군)",약사님~^^2XB 이제품과 글루콤 함께 식후에 먹어도 괜찮을까요?
88,"비맥xx타를 능가하는 비타민B군 신제품이 나왔습니다 (육체피로, 정신피로, 구내염, 신경통에 구성 좋은 비타민B군)","함량이 높아져서 좋아보이긴 한데.. 
간에 무리가 갈수있을까요?"
89,"비맥xx타를 능가하는 비타민B군 신제품이 나왔습니다 (육체피로, 정신피로, 구내염, 신경통에 구성 좋은 비타민B군)","약국에서 추천해주셔서 고함량 b12인 글루*을 고3아들이 먹고 있어요.비타음료에 타서 먹으면 오후졸음퇴치에 효과가 있다고 하는데 장복해도 될까요?
메가포커스와 기타영양제도 먹고 있어요."
90,"비맥xx타를 능가하는 비타민B군 신제품이 나왔습니다 (육체피로, 정신피로, 구내염, 신경통에 구성 좋은 비타민B군)",와 진짜 나한테 가장 필요한 비타민b군인데
91,"비맥xx타를 능가하는 비타민B군 신제품이 나왔습니다 (육체피로, 정신피로, 구내염, 신경통에 구성 좋은 비타민B군)",약사님 혹시 피엠지폴산정(1mg/1정) 같이 복용해도 괜찮을까요??
92,"비맥xx타를 능가하는 비타민B군 신제품이 나왔습니다 (육체피로, 정신피로, 구내염, 신경통에 구성 좋은 비타민B군)",안녕하세여 고약사님! 예전 영상에서 비타민 비 식전에 섭취가 좋다고 하셧는데 요번 영상에서는 꼭 식후에 드시라고 하셧는데 헷갈려서요..
93,"비맥xx타를 능가하는 비타민B군 신제품이 나왔습니다 (육체피로, 정신피로, 구내염, 신경통에 구성 좋은 비타민B군)",오늘도 약장사의 말씀을 귀담아 들어세 ㅡ믿을 만한 제약회사을  잘 선택하는것이 중요함.
94,"비맥xx타를 능가하는 비타민B군 신제품이 나왔습니다 (육체피로, 정신피로, 구내염, 신경통에 구성 좋은 비타민B군)",너무 쎈거 같던데요 다른 영양제보다 소화가 안되고 더부룩해서 비맥스 밀어주나 싶은 의심이 들더라고요
95,"비맥xx타를 능가하는 비타민B군 신제품이 나왔습니다 (육체피로, 정신피로, 구내염, 신경통에 구성 좋은 비타민B군)","약사님 너무 감사해요. 글치 않아도 중학교입학한 아이가 너무 힘들어해서 영양제하고 마그네슘 찾고 있었는데요, 지금 말씀하신 영양제하고 @@보넷 마그네슘, @@@리서치 오메가3  3가지 같이 먹여도 될까요? 피로, 짜증, 기력도 많이 떨어진거 같아서요."
96,"비맥xx타를 능가하는 비타민B군 신제품이 나왔습니다 (육체피로, 정신피로, 구내염, 신경통에 구성 좋은 비타민B군)","좋은 정보 많은 얻어 가고있어요~
카탈리스트 종합비타민미네랄에 대해서도 듣고싶어용~"
97,"비맥xx타를 능가하는 비타민B군 신제품이 나왔습니다 (육체피로, 정신피로, 구내염, 신경통에 구성 좋은 비타민B군)",약사님  오메가3랑 루테인지아잔틴 시간차를두고   같이복용해도 되나요?
98,"비맥xx타를 능가하는 비타민B군 신제품이 나왔습니다 (육체피로, 정신피로, 구내염, 신경통에 구성 좋은 비타민B군)","영상 너무너무 도움이 많이 됩니다....영상과 제증상을 고민해서 땡XB듀얼or비맥땡메타,스포츠리서치 오메가3,블루보넷 킬레이트화 마그네슘 이렇게 꾸준히 먹어볼까 하는데 성분이 겹쳐서 과하거나 문제될건 없겠죠??? 그리고 저렇게 먹는다면 하루 권장량을 감안했을때 하루에 몇알씩 먹으면 될까요???"
99,"비맥xx타를 능가하는 비타민B군 신제품이 나왔습니다 (육체피로, 정신피로, 구내염, 신경통에 구성 좋은 비타민B군)","약사님 연기로 한번 팡~~ 웃고 갑니다~~ 
약사님이 추천해주셔서 비맥X 먹고 있는데 마침 떨어져서 지금 추천해주신 제품... (세번 봐도 뭔지 모름....ㅠ) 사러 가보겠습니다........"
100,"비맥xx타를 능가하는 비타민B군 신제품이 나왔습니다 (육체피로, 정신피로, 구내염, 신경통에 구성 좋은 비타민B군)","아 영상에서 나오기전에 저거 봤었는데 도저히 가성비가 안나와서 일부러 안샀는데..ㅠㅠㅠ
가성비 나오면 사야겠다...ㅋㅋ"
101,"비맥xx타를 능가하는 비타민B군 신제품이 나왔습니다 (육체피로, 정신피로, 구내염, 신경통에 구성 좋은 비타민B군)","저는당뇨가있는데 운동으로 조금 걷기만하면 족저근막염처럼 발바닥도아프고 다리근육통이심해요.당뇨약도 아침저녁으로 먹고있고 비타만12 마그네슘.칼슘.종합 비타민도먹고있어요.
당뇨수치에 큰 변화가 안생기고 늘 공복혈당이 높게나오네요. 가끔 혈액순환이 안된다싶을땐 오메가3도먹고있어요.제가 먹는게 정상인지 모르겠어요.약사님 고견 부탁드려요."
102,"비맥xx타를 능가하는 비타민B군 신제품이 나왔습니다 (육체피로, 정신피로, 구내염, 신경통에 구성 좋은 비타민B군)","선생님
2xb듀얼 + 쏜리서치종합비타민 + 쏜리서치 칼슘 마그네슘 이렇게 복용 하면 문제가 될까요?
정말 궁금해서요...ㅠㅠ 답변 꼭~! 부탁드립니다
부작용이 생길까 두려워서요..."
103,"비맥xx타를 능가하는 비타민B군 신제품이 나왔습니다 (육체피로, 정신피로, 구내염, 신경통에 구성 좋은 비타민B군)",최근에 비타민들이 업그레이되서 경쟁을 펼치고있습니다. 이런영상보고싶었는데 마침딱올려주셨네요 잘봤습니다 ^ㅡ^
104,"비맥xx타를 능가하는 비타민B군 신제품이 나왔습니다 (육체피로, 정신피로, 구내염, 신경통에 구성 좋은 비타민B군)",비맥땡 먹은지 한 달 정도 되는데요 확실히 오후 졸음?? 피곤함이 덜해요!! 결론은 뭐냐 피곤하신 분들 비타민 비 영양제 꼭 드세요! 저는 효과 봐서 그런지 추천드려요! ㅋㅋ 하루 한알이라 먹기도 쉬워요 ㅎㅎ
105,"비맥xx타를 능가하는 비타민B군 신제품이 나왔습니다 (육체피로, 정신피로, 구내염, 신경통에 구성 좋은 비타민B군)",영상 잘 보고 있습니다 :) 비맥스 메타를 먹고 있는 30대 여성인데요. 땡엑스비 듀얼이나 비맥스 메타가 남성을 타겟으로 만들어진 제품인가요? 여성이 먹기에는 과한 제품인지 여쭤보고 싶습니다.
106,"비맥xx타를 능가하는 비타민B군 신제품이 나왔습니다 (육체피로, 정신피로, 구내염, 신경통에 구성 좋은 비타민B군)",약사 친구 추천으로 땡xb 먹고 있는데 확실히 좋더라구요. 속이 덜 불편하고요~~~
107,"비맥xx타를 능가하는 비타민B군 신제품이 나왔습니다 (육체피로, 정신피로, 구내염, 신경통에 구성 좋은 비타민B군)",급 관심이 가네요 ~ㅎㅎ 
108,"비맥xx타를 능가하는 비타민B군 신제품이 나왔습니다 (육체피로, 정신피로, 구내염, 신경통에 구성 좋은 비타민B군)",바꿔서 먹어야겠네용^_^ 고약사님 화이팅  !!100만 가즈아~~
109,"비맥xx타를 능가하는 비타민B군 신제품이 나왔습니다 (육체피로, 정신피로, 구내염, 신경통에 구성 좋은 비타민B군)","활성형으로b1만 활성형인건가요?
활성형엽산으로도 되어있나요?"
110,"비맥xx타를 능가하는 비타민B군 신제품이 나왔습니다 (육체피로, 정신피로, 구내염, 신경통에 구성 좋은 비타민B군)",여성 갱년기에 좋은 영양제도 추천 부탁드려요..몸이 넘 아파서 힘들어서요
111,"비맥xx타를 능가하는 비타민B군 신제품이 나왔습니다 (육체피로, 정신피로, 구내염, 신경통에 구성 좋은 비타민B군)",b12가메틸코발라민이아닌비활성형이라..아쉽네요 의외로 국내제품중에 활성형인 메틸코발라민찾고 있었는데 거의 없더라구요ㅠㅠ다시 직구하러 갑니다..ㅠㅠ
112,"비맥xx타를 능가하는 비타민B군 신제품이 나왔습니다 (육체피로, 정신피로, 구내염, 신경통에 구성 좋은 비타민B군)","아기를낳고나서 만성피로에 시달리는 여성입니다.건강검진때
갑상선 자극 호르몬이 약간증가하고
백혈구수가 약간감소. 적혈구수 약간 증가,
약간 고혈압에가까운수치, HDL콜레스테롤수치 약간 상승"
113,"비맥xx타를 능가하는 비타민B군 신제품이 나왔습니다 (육체피로, 정신피로, 구내염, 신경통에 구성 좋은 비타민B군)","고박사님  영상 잘보고  있습니다
고2남학생  기립성 저혈압인데 시험기간되면 더 어지러워 교실에서 쓰러진적도 있어서요
체력적으로도  힘들어해서 어떤 영양제가 좋을까요?
짐  메가트루 포커스 와 큐업  먹이고 "
114,"비맥xx타를 능가하는 비타민B군 신제품이 나왔습니다 (육체피로, 정신피로, 구내염, 신경통에 구성 좋은 비타민B군)","비타민 b군 조심해서 드세요.
고용량이라 민감한 사람은 부작용 있어요. 전 먹으면 두피에 여드름이
꼭 한두개씩 나요. 별거 아니라고
계속 먹었는데 지루성 두피염 생겼어요."
115,"비맥xx타를 능가하는 비타민B군 신제품이 나왔습니다 (육체피로, 정신피로, 구내염, 신경통에 구성 좋은 비타민B군)",저는 한포진때메 비타민비를 먹으려는데 예전에 비맥스비비 먹었었거든요~ 혹시 어떤게 더 나을지 추천좀 부탁드려요!!
116,"비맥xx타를 능가하는 비타민B군 신제품이 나왔습니다 (육체피로, 정신피로, 구내염, 신경통에 구성 좋은 비타민B군)","영양제의 문제점이 그안에 부형제(첨가물)가  넘 많이  들어가 있습니다~
영양제 한두알 먹는사람은 거의.없을 겁니다~
근데  약국에서 파는 영양제등 모든 영양제들이
첨가물이 많아서~  건강에 좋으려다 먹은것이"
117,"비맥xx타를 능가하는 비타민B군 신제품이 나왔습니다 (육체피로, 정신피로, 구내염, 신경통에 구성 좋은 비타민B군)",약사님!~ 저희부부는 난임부부라 병원에서 추천한 종합영양제를 먹고 있는데요. 혹시 난임부부에게 추천할 만한 영양제 조합을 소개해주실 수 있을까요?
118,"비맥xx타를 능가하는 비타민B군 신제품이 나왔습니다 (육체피로, 정신피로, 구내염, 신경통에 구성 좋은 비타민B군)","안녕하세요약사님~
궁금하게있는데요 연골에좋은 영양제가 찾아보니 여러가지가뜨는데요 뭘 어떻게 골라야하는지가 궁금합니다^^"
119,"비맥xx타를 능가하는 비타민B군 신제품이 나왔습니다 (육체피로, 정신피로, 구내염, 신경통에 구성 좋은 비타민B군)",푸르설티아민 고함량 제품 중에서는 엑세라민엑소가 가장 낫죠?? 엑세라민 프로는 아연이 너무 많이 들어가 있어서 안 좋다고 들어서요...
120,"비맥xx타를 능가하는 비타민B군 신제품이 나왔습니다 (육체피로, 정신피로, 구내염, 신경통에 구성 좋은 비타민B군)",선생님 ㅜㅜ 비타민이랑 오메가3 최대한 아끼려고 이틀에 한번씩 섭취하는데 그래도 괜찮나요?? 그래도 효과가 있을까요?? 아니면 하루에 한번씩 먹어줘야만 하는건가요?? 궁금합니당 ㅜㅜ
121,"비맥xx타를 능가하는 비타민B군 신제품이 나왔습니다 (육체피로, 정신피로, 구내염, 신경통에 구성 좋은 비타민B군)",몸무게가 중요한 기준인가요..?? 성인인데 38-40키로면 먹으면 안되나요?
122,"비맥xx타를 능가하는 비타민B군 신제품이 나왔습니다 (육체피로, 정신피로, 구내염, 신경통에 구성 좋은 비타민B군)",약사님 답변 부탁드립니다!!! 슈퍼 뉴트리션&비맥떙 메타민 2가지 함게 복욕해도 마무런 상관 없나요??!!
123,"비맥xx타를 능가하는 비타민B군 신제품이 나왔습니다 (육체피로, 정신피로, 구내염, 신경통에 구성 좋은 비타민B군)",처음에 얼공도 어색하셨던 약사님이..... 이젠 연기라니 놀랐습니다 프로 유튜-바 다 되셨네요 ㅋㅋㅋㅋㅋ
124,"비맥xx타를 능가하는 비타민B군 신제품이 나왔습니다 (육체피로, 정신피로, 구내염, 신경통에 구성 좋은 비타민B군)",시아노코발라민이 극미량의 청산가리라는데 1mg이면 상관없는 건가요?
125,"비맥xx타를 능가하는 비타민B군 신제품이 나왔습니다 (육체피로, 정신피로, 구내염, 신경통에 구성 좋은 비타민B군)","최근 구독자입니다.늘 잘보고있습니다.^^
제가 독일 오쏘몰제품 먹고있는데 오쏘몰제품도 시간나시면 리뷰 부탁드립니다."
126,"비맥xx타를 능가하는 비타민B군 신제품이 나왔습니다 (육체피로, 정신피로, 구내염, 신경통에 구성 좋은 비타민B군)",약사님 임팩타민  캐어와  어떤 차이가 있나요?
127,"비맥xx타를 능가하는 비타민B군 신제품이 나왔습니다 (육체피로, 정신피로, 구내염, 신경통에 구성 좋은 비타민B군)",비맥스 메타 복용중인데.. 바꿀정도의 매리트는 크게 없는거 같긴하네요. 대동소이한거같고 개인 취향 차이인거같습니다
